TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,PreviousTransactionDate,ip_loc,location_loc,location_lat,location_lon,ip_lat,ip_lon,distance_loc_ip,large_divergence,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud
TX001447,AC00061,155.53,2023-03-24 17:04:32,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,2024-11-04 08:08:36,"53.5507,9.9930","39.2992,-76.6093",39.2992,-76.6093,53.5507,9.993,6415.050641078364,False,-51030244.0,False,0,2.179444413057036,False,False,0.12791996823056873,False,False
TX001448,AC00080,991.82,2023-12-04 16:16:19,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,2024-11-04 08:10:11,"48.1482,17.1067","43.0389,-87.9064",43.0389,-87.9064,48.1482,17.1067,7530.8745687745195,True,-29001232.0,False,1,3.4272489167202305,False,False,0.04143479760385582,False,False
TX001449,AC00254,39.24,2023-11-14 18:33:32,Debit,Dallas,D000164,214.67.148.245,M095,ATM,77,Retired,106,1,2024-11-04 08:11:18,"39.9690,-83.0114","32.7791,-96.8088",32.7791,-96.8088,39.969,-83.0114,1470.2317814586586,False,-30721066.0,False,0,2.489978333068765,False,False,0.11098672799856302,False,False
TX001450,AC00218,152.01,2023-02-23 16:41:55,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,2024-11-04 08:11:14,"56.8519,60.6122","32.7687,-97.3093",32.7687,-97.3093,56.8519,60.6122,9858.133217000106,True,-53537359.0,True,2,2.7364861500274555,False,True,0.04346268226518224,False,True
TX001451,AC00268,78.77,2023-05-08 18:36:59,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,2024-11-04 08:06:41,"40.8579,-74.4260","36.1147,-115.2014",36.1147,-115.2014,40.8579,-74.426,3563.8266001941374,False,-47136582.0,False,0,1.571422571799105,False,False,0.13735371503367816,False,False
TX001452,AC00460,26.5,2023-02-08 16:42:59,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,2024-11-04 08:07:24,"36.0512,-78.8577","39.7910,-86.1480",39.791,-86.148,36.0512,-78.8577,763.2694087597341,False,-54833065.0,False,3,2.231964554219415,False,False,0.1273666787014931,False,False
TX001453,AC00257,83.62,2023-06-22 17:18:09,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,2024-11-04 08:12:06,"46.3611,108.3611","35.7877,-78.6442",35.7877,-78.6442,46.3611,108.3611,10878.818558317213,True,-43253637.0,False,4,1.9637143755571067,False,False,0.13209837004589609,False,False
TX001454,AC00398,142.78,2023-05-09 16:40:52,Debit,San Diego,D000499,80.75.92.66,M021,Branch,68,Doctor,150,1,2024-11-04 08:12:22,"56.8519,60.6122","32.7157,-117.1610",32.7157,-117.161,56.8519,60.6122,10077.073195614938,True,-47057490.0,False,4,2.919525131628563,False,False,0.10039816674744767,False,False
TX001455,AC00162,55.99,2023-11-13 16:16:24,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,2024-11-04 08:07:20,"39.9690,-83.0114","31.7725,-106.4609",31.7725,-106.4609,39.969,-83.0114,2295.7623377181576,False,-30815456.0,False,0,2.141417360680432,False,False,0.12320530935820756,False,False
TX001456,AC00015,774.48,2023-03-06 16:12:45,Debit,Louisville,D000233,76.136.92.235,M013,Branch,61,Doctor,31,1,2024-11-04 08:08:33,"41.8500,-87.6500","38.3287,-85.7647",38.3287,-85.7647,41.85,-87.65,422.7290913396584,False,-52588548.0,False,0,2.61479480206423,False,False,0.0935007198614104,False,False
TX001457,AC00462,105.37,2023-05-11 18:31:20,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,2024-11-04 08:09:44,"-35.2835,149.1281","38.5905,-121.4899",38.5905,-121.4899,-35.2835,149.1281,12295.694565073676,True,-46877904.0,True,4,3.577498563921554,False,True,0.03427456404662921,False,True
TX001458,AC00218,118.83,2023-06-26 16:10:25,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,28,Student,295,1,2024-11-04 08:08:28,"3.4372,-76.5225","36.8631,-76.0157",36.8631,-76.0157,3.4372,-76.5225,3701.6118087325294,False,-42911883.0,False,3,3.0850377709030683,False,False,0.05382123359982993,False,False
TX001459,AC00217,46.22,2023-11-13 16:41:09,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,2024-11-04 08:08:59,"35.8219,127.1489","37.3354,-121.8930",37.3354,-121.893,35.8219,127.1489,9233.870214187818,True,-30814070.0,False,4,3.049980709375291,False,False,0.0728945130956139,False,False
TX001460,AC00460,659.71,2023-05-05 16:10:24,Credit,San Jose,D000095,150.83.4.238,M052,Branch,21,Student,148,1,2024-11-04 08:09:32,"43.1894,141.0022","37.3354,-121.8930",37.3354,-121.893,43.1894,141.0022,7793.51550624759,True,-47404748.0,False,1,3.0496635194651525,False,False,0.08432116687384877,False,False
TX001461,AC00068,377.97,2023-11-17 16:50:08,Debit,Miami,D000195,138.87.180.254,M028,Online,72,Retired,160,1,2024-11-04 08:11:04,"40.5142,-88.9906","25.7616,-80.1917",25.7616,-80.1917,40.5142,-88.9906,1828.1920714039222,False,-30468056.0,False,0,3.4958260749919265,False,False,0.06448239963309421,False,False
TX001462,AC00214,114.1,2023-05-22 17:45:02,Debit,Boston,D000275,65.149.11.248,M024,Branch,69,Retired,148,1,2024-11-04 08:11:19,"41.8500,-87.6500","42.3611,-71.0570",42.3611,-71.057,41.85,-87.65,1371.463021890768,False,-45930377.0,False,0,2.5539482595006358,False,False,0.10031658164960577,False,False
TX001464,AC00193,95.5,2023-05-22 16:24:02,Debit,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,2024-11-04 08:08:19,"-23.5325,-46.7917","41.2571,-95.9951",41.2571,-95.9951,-23.5325,-46.7917,8787.356385188197,True,-45935057.0,False,4,3.316665173384827,False,False,0.05240887838101149,False,False
TX001465,AC00132,130.93,2023-02-08 16:52:09,Credit,Houston,D000417,193.221.15.59,M061,Branch,28,Engineer,149,1,2024-11-04 08:11:18,"50.8956,4.4170","29.7499,-95.3584",29.7499,-95.3584,50.8956,4.417,8136.462060042178,True,-54832749.0,False,3,2.686713141501761,False,False,0.11737113422106238,False,False
TX001466,AC00241,272.97,2023-04-17 18:42:04,Debit,Boston,D000638,66.226.179.193,M033,Online,68,Retired,174,1,2024-11-04 08:10:58,"25.0582,-77.3431","42.3611,-71.0570",42.3611,-71.057,25.0582,-77.3431,2004.2170465453291,False,-48950934.0,False,0,2.8345683389151866,False,False,0.08354135941099528,False,False
TX001467,AC00015,73.35,2023-03-13 16:33:49,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,2024-11-04 08:09:57,"36.0512,-78.8577","37.7739,-122.4312",37.7739,-122.4312,36.0512,-78.8577,3852.385561867031,False,-51982568.0,False,0,2.558529284925104,False,False,0.11635374661400844,False,False
TX001468,AC00352,29.94,2023-10-13 16:22:08,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,2024-11-04 08:12:01,"50.1155,8.6842","37.7739,-122.4312",37.7739,-122.4312,50.1155,8.6842,9157.049394584486,True,-33493793.0,False,3,2.4406230214037365,False,False,0.09206093526996062,False,False
TX001469,AC00396,307.24,2023-11-02 16:05:49,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,2024-11-04 08:09:50,"39.9075,116.3972","37.3354,-121.8930",37.3354,-121.893,39.9075,116.3972,9593.027470500216,True,-31766641.0,False,4,3.172764368813155,False,False,0.051978816921093074,False,False
TX001470,AC00174,50.52,2023-10-16 16:29:39,Debit,Boston,D000377,151.247.130.190,M029,Online,20,Student,140,1,2024-11-04 08:09:12,"29.6103,52.5311","42.3611,-71.0570",42.3611,-71.057,29.6103,52.5311,10171.807071915038,True,-33233973.0,False,4,2.85566399925749,False,False,0.08476385252250979,False,False
TX001471,AC00024,820.46,2023-04-03 16:22:48,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,2024-11-04 08:10:23,"55.7522,37.6156","32.7687,-97.3093",32.7687,-97.3093,55.7522,37.6156,9306.534554957605,True,-50168855.0,False,1,2.6276055360901966,False,False,0.07870336604199246,False,False
TX001472,AC00250,153.07,2023-04-03 18:37:57,Debit,Detroit,D000503,92.214.76.157,M034,ATM,56,Engineer,116,1,2024-11-04 08:12:06,"52.3705,9.7332","42.3314,-83.0457",42.3314,-83.0457,52.3705,9.7332,6605.716141648564,False,-50160849.0,False,0,2.137102800427323,False,False,0.13520971174434349,False,False
TX001473,AC00373,52.94,2023-06-12 17:36:25,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,2024-11-04 08:11:08,"37.9577,-121.2908","32.2534,-110.9117",32.2534,-110.9117,37.9577,-121.2908,1137.223965427856,False,-44116483.0,False,3,1.8674955773268667,False,False,0.12886751866713164,False,False
TX001474,AC00030,384.41,2023-04-17 16:53:29,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,60,Engineer,65,1,2024-11-04 08:10:13,"30.2672,-97.7431","30.3321,-81.6556",30.3321,-81.6556,30.2672,-97.7431,1546.2537542000125,False,-48957404.0,False,0,2.110343072808909,False,False,0.11087173640843756,False,False
TX001475,AC00422,235.42,2023-07-10 18:34:22,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,2024-11-04 08:11:06,"30.0626,31.2497","33.4483,-112.0740",33.4483,-112.074,30.0626,31.2497,11990.85478641271,True,-41693804.0,False,4,1.74257064515779,False,False,0.11581671764950541,False,False
TX001476,AC00229,114.23,2023-06-07 17:35:50,Debit,Dallas,D000213,106.244.1.47,M089,ATM,56,Doctor,64,1,2024-11-04 08:06:35,"37.5660,126.9784","32.7791,-96.8088",32.7791,-96.8088,37.566,126.9784,10996.000039799179,True,-44548245.0,False,4,1.7226712566062388,False,False,0.1367460802669223,False,False
TX001477,AC00002,12.62,2023-05-05 16:35:44,Debit,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,2024-11-04 08:09:03,"56.1567,10.2108","31.7725,-106.4609",31.7725,-106.4609,56.1567,10.2108,8582.549476565944,True,-47403199.0,False,0,2.3993459257815037,False,False,0.11484562010594157,False,False
TX001478,AC00227,997.37,2023-12-22 18:24:01,Debit,Fort Worth,D000629,32.71.250.58,M053,ATM,23,Student,145,1,2024-11-04 08:07:23,"40.3943,-74.1171","32.7687,-97.3093",32.7687,-97.3093,40.3943,-74.1171,2233.01174349043,False,-27438202.0,False,1,2.217034255286449,False,False,0.07153302127002059,False,False
TX001479,AC00393,373.52,2023-09-25 16:23:23,Debit,Colorado Springs,D000673,219.31.152.129,M026,ATM,35,Engineer,235,1,2024-11-04 08:11:16,"35.6500,139.7333","38.8590,-104.8134",38.859,-104.8134,35.65,139.7333,9430.81982807542,True,-35048873.0,False,4,2.3956078275370922,False,False,0.10524177921842454,False,False
TX001480,AC00042,336.05,2023-04-24 17:18:18,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,28,Student,164,1,2024-11-04 08:12:13,"32.0871,34.8875","29.4243,-98.4911",29.4243,-98.4911,32.0871,34.8875,11611.209505687306,True,-48351235.0,False,4,2.2983842621793857,False,False,0.11258984448423853,False,False
TX001481,AC00111,366.93,2023-12-11 18:43:00,Debit,Houston,D000697,45.182.28.148,M078,Online,66,Retired,33,1,2024-11-04 08:11:33,"-32.6910,-58.8884","29.7499,-95.3584",29.7499,-95.3584,-32.691,-58.8884,7909.642143820649,True,-28387713.0,True,4,4.174876659110498,False,True,0.035448422798367685,False,True
TX001482,AC00178,112.27,2023-10-19 17:34:53,Debit,Seattle,D000690,199.6.127.153,M007,Branch,58,Doctor,102,1,2024-11-04 08:11:23,"33.9192,-118.4165","47.6080,-122.3351",47.608,-122.3351,33.9192,-118.4165,1555.1852331527948,False,-32970990.0,False,0,3.4039191646965152,False,False,0.07049220169952142,False,False
TX001483,AC00218,494.96,2023-03-31 16:34:38,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,2024-11-04 08:08:34,"-32.6910,-58.8884","38.5905,-121.4899",38.5905,-121.4899,-32.691,-58.8884,10204.703773989866,True,-50427236.0,True,4,3.713088338984163,False,True,0.056118720403578015,False,True
TX001484,AC00198,561.58,2023-06-23 17:38:26,Debit,Sacramento,D000229,170.154.69.105,M022,Online,65,Doctor,23,1,2024-11-04 08:06:32,"42.4251,-71.0662","38.5905,-121.4899",38.5905,-121.4899,42.4251,-71.0662,4232.0695550460605,False,-43165686.0,False,0,2.5440710506152886,False,False,0.088593859480467,False,False
TX001485,AC00060,440.94,2023-09-13 18:38:27,Debit,San Antonio,D000133,189.20.224.220,M008,Online,42,Doctor,148,1,2024-11-04 08:11:22,"-23.5475,-46.6361","29.4243,-98.4911",29.4243,-98.4911,-23.5475,-46.6361,8071.1846315194025,True,-36077575.0,True,4,3.315306132467641,False,False,0.07463368566520245,False,True
TX001486,AC00397,71.9,2023-02-20 16:28:39,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,2024-11-04 08:12:07,"52.5244,13.4105","34.0522,-118.2436",34.0522,-118.2436,52.5244,13.4105,9331.925758399804,True,-53797408.0,False,0,2.8931760017079196,False,False,0.1184196426769995,False,False
TX001487,AC00338,256.66,2023-07-17 17:08:03,Credit,Raleigh,D000377,101.223.82.253,M045,Online,54,Retired,137,1,2024-11-04 08:06:55,"17.3840,78.4564","35.7877,-78.6442",35.7877,-78.6442,17.384,78.4564,13647.198817480992,True,-41093932.0,False,4,1.432398944813463,False,False,0.10574076841440971,False,False
TX001488,AC00101,166.55,2023-07-13 17:51:44,Credit,Houston,D000386,148.25.159.90,M065,Branch,59,Doctor,99,1,2024-11-04 08:09:36,"39.9690,-83.0114","29.7499,-95.3584",29.7499,-95.3584,39.969,-83.0114,1596.9044102947178,False,-41437072.0,False,0,1.7767122371242086,False,False,0.13884956864915682,False,False
TX001489,AC00384,276.26,2023-02-13 17:04:50,Debit,Louisville,D000307,97.106.5.76,M024,Branch,56,Doctor,143,1,2024-11-04 08:11:47,"28.0384,-82.3949","38.3287,-85.7647",38.3287,-85.7647,28.0384,-82.3949,1183.5036836854065,False,-54400017.0,False,0,1.9529067176862889,False,False,0.1286536982996241,False,False
TX001490,AC00368,35.46,2023-07-18 16:38:11,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,67,Doctor,164,1,2024-11-04 08:10:12,"52.1550,5.3875","39.7910,-86.1480",39.791,-86.148,52.155,5.3875,6742.963443972011,False,-41009521.0,False,3,2.178411961005832,False,False,0.1282045669894643,False,False
TX001491,AC00233,38.14,2023-04-07 16:16:00,Debit,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,2024-11-04 08:07:16,"40.6850,-80.1071","45.5230,-122.6764",45.523,-122.6764,40.685,-80.1071,3465.234826628725,False,-49823476.0,False,3,2.632066532696749,False,False,0.1001181784779408,False,False
TX001492,AC00375,506.26,2023-12-18 18:26:07,Credit,Baltimore,D000670,200.136.146.93,M014,ATM,64,Retired,86,1,2024-11-04 08:11:53,"-23.5475,-46.6361","39.2992,-76.6093",39.2992,-76.6093,-23.5475,-46.6361,7624.3364860412885,True,-27783946.0,True,4,3.7352029135690628,False,False,0.03998683116526314,False,True
TX001493,AC00277,736.32,2023-04-12 17:06:06,Debit,Indianapolis,D000503,64.15.0.66,M054,Online,31,Doctor,28,1,2024-11-04 08:10:23,"40.8579,-74.4260","39.7910,-86.1480",39.791,-86.148,40.8579,-74.426,1002.4831136405801,False,-49388657.0,False,1,2.39135064449031,False,False,0.10945206214595499,False,False
TX001495,AC00142,25.58,2023-11-16 16:33:22,Debit,Omaha,D000083,194.29.57.163,M048,ATM,60,Engineer,166,1,2024-11-04 08:06:29,"51.2429,6.7428","41.2571,-95.9951",41.2571,-95.9951,51.2429,6.7428,7332.975073579041,True,-30555187.0,False,3,2.2171009672007953,False,False,0.1199672801925249,False,False
TX001496,AC00178,446.1,2023-09-19 17:45:19,Debit,Seattle,D000444,78.69.172.205,M068,ATM,25,Student,243,1,2024-11-04 08:08:30,"63.1792,14.6357","47.6080,-122.3351",47.608,-122.3351,63.1792,14.6357,7150.920337167851,False,-35562191.0,False,3,3.3811305511070446,False,False,0.0282979053080904,False,False
TX001497,AC00130,147.74,2023-09-05 16:52:06,Debit,Raleigh,D000064,12.246.170.239,M034,Branch,23,Student,15,1,2024-11-04 08:12:18,"34.0522,-118.2437","35.7877,-78.6442",35.7877,-78.6442,34.0522,-118.2437,3598.9602373064854,False,-36775212.0,False,0,2.1354687317214616,False,False,0.1223075237749725,False,False
TX001498,AC00018,1228.81,2023-02-20 16:36:36,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,26,Student,254,1,2024-11-04 08:09:05,"50.1155,8.6842","37.7739,-122.4312",37.7739,-122.4312,50.1155,8.6842,9157.049394584486,True,-53796749.0,True,1,3.3989031964128396,False,True,0.026745270249770026,False,False
TX001499,AC00293,46.23,2023-05-29 17:45:26,Debit,Fresno,D000350,34.86.220.205,M015,Online,77,Retired,282,1,2024-11-04 08:09:46,"38.8951,-77.0364","36.7468,-119.7725",36.7468,-119.7725,38.8951,-77.0364,3735.835771307515,False,-45325460.0,False,3,2.759880609544429,False,False,0.07112824394631267,False,False
TX001500,AC00449,265.37,2023-05-26 17:56:17,Debit,Washington,D000633,173.252.44.183,M013,Branch,33,Engineer,77,1,2024-11-04 08:09:20,"51.0501,-114.0853","38.8898,-77.0090",38.8898,-77.009,51.0501,-114.0853,3178.3064017127995,False,-45583983.0,False,0,1.6078052529718772,False,False,0.1307595099076928,False,False
TX001501,AC00496,342.57,2023-02-03 17:10:00,Debit,Boston,D000345,64.15.0.66,M100,Online,20,Student,91,1,2024-11-04 08:09:51,"40.8579,-74.4260","42.3611,-71.0570",42.3611,-71.057,40.8579,-74.426,326.6659051281243,False,-55263591.0,False,0,2.8954284734373945,False,False,0.08270287612073218,False,False
TX001502,AC00370,417.26,2023-02-27 17:01:24,Credit,New York,D000183,17.36.132.202,M049,Online,32,Doctor,45,1,2024-11-04 08:11:53,"39.0751,-78.5978","43.0000,-75.0000",43.0,-75.0,39.0751,-78.5978,530.4564566601555,False,-53190629.0,False,0,2.5311656893417567,False,False,0.1141583699466287,False,False
TX001503,AC00341,33.63,2023-11-03 16:50:08,Debit,Columbus,D000556,141.241.241.128,M024,Online,63,Retired,76,1,2024-11-04 08:10:52,"51.4119,-0.2842","39.9833,-82.9833",39.9833,-82.9833,51.4119,-0.2842,6214.249652169183,False,-31677644.0,False,0,2.1863316383250657,False,False,0.12258072999632297,False,False
TX001504,AC00400,64.58,2023-12-04 18:06:30,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,2024-11-04 08:11:27,"39.9690,-83.0114","31.7725,-106.4609",31.7725,-106.4609,39.969,-83.0114,2295.7623377181576,False,-28994697.0,False,3,2.105801324636919,False,False,0.11133504947596295,False,False
TX001505,AC00301,23.23,2023-04-20 16:34:59,Credit,Miami,D000573,156.96.135.18,M064,Branch,21,Student,122,1,2024-11-04 08:09:54,"40.7143,-74.0060","25.7616,-80.1917",25.7616,-80.1917,40.7143,-74.006,1754.509889367084,False,-48699295.0,False,0,3.1424684955017823,False,False,0.07885853166286494,False,False
TX001506,AC00249,160.52,2023-08-07 16:15:05,Credit,Jacksonville,D000254,98.255.160.110,M034,ATM,78,Retired,112,1,2024-11-04 08:07:59,"37.9577,-121.2908","30.3321,-81.6556",30.3321,-81.6556,37.9577,-121.2908,3722.6288113442956,False,-39282774.0,False,0,2.520212039343004,False,False,0.10409244761645736,False,False
TX001507,AC00239,278.88,2023-09-29 16:53:14,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,2024-11-04 08:09:44,"37.6922,-97.3375","39.0997,-94.5783",39.0997,-94.5783,37.6922,-97.3375,287.22316056401314,False,-34701390.0,False,3,2.561602138902268,False,False,0.0763628868547121,False,False
TX001508,AC00419,285.49,2023-08-11 18:42:10,Credit,Charlotte,D000498,41.82.55.163,M071,Branch,53,Doctor,109,1,2024-11-04 08:12:14,"14.6937,-17.4441","35.2270,-80.8431",35.227,-80.8431,14.6937,-17.4441,6678.009457112752,False,-38928604.0,False,0,1.9738757445931157,False,False,0.13579015091637536,False,False
TX001509,AC00435,71.87,2023-01-16 18:03:02,Debit,Nashville,D000039,110.247.153.70,M057,ATM,22,Student,258,1,2024-11-04 08:12:07,"38.0414,114.4786","36.1744,-86.7679",36.1744,-86.7679,38.0414,114.4786,11502.40339270914,True,-56815745.0,False,4,3.2046906563653828,False,False,0.07624731424571052,False,False
TX001510,AC00012,308.8,2023-12-26 16:08:51,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,2024-11-04 08:09:59,"41.4748,-84.5524","39.2992,-76.6093",39.2992,-76.6093,41.4748,-84.5524,716.0739201012784,False,-27100868.0,False,0,2.3417207635538575,False,False,0.11782914732170963,False,False
TX001511,AC00438,135.35,2023-07-28 18:42:51,Debit,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,2024-11-04 08:07:24,"37.5660,126.9784","29.7499,-95.3584",29.7499,-95.3584,37.566,126.9784,11352.495526069893,True,-40137873.0,False,4,2.0518349883351963,False,False,0.12057543395085563,False,False
TX001512,AC00345,288.43,2023-05-08 16:37:53,Debit,Phoenix,D000136,7.105.184.86,M075,Branch,66,Retired,72,1,2024-11-04 08:09:00,"39.9690,-83.0114","33.4483,-112.0740",33.4483,-112.074,39.969,-83.0114,2682.3250652568754,False,-47143867.0,False,0,1.8413513052986064,False,False,0.1324173844554703,False,False
TX001513,AC00026,147.46,2023-10-12 16:58:25,Credit,Albuquerque,D000380,78.69.172.205,M071,Online,65,Doctor,205,1,2024-11-04 08:11:31,"63.1792,14.6357","35.1067,-106.6291",35.1067,-106.6291,63.1792,14.6357,7940.70043062483,True,-33577986.0,False,3,2.2386003483425783,False,False,0.09615178255820406,False,False
TX001514,AC00416,214.15,2023-10-30 17:07:54,Debit,Detroit,D000531,210.228.226.64,M064,Branch,32,Engineer,217,1,2024-11-04 08:10:59,"35.6895,139.6917","42.3314,-83.0457",42.3314,-83.0457,35.6895,139.6917,10337.854806644575,True,-32022185.0,False,4,2.691490031417363,False,False,0.10058528703136616,False,False
